episode_id,scene_id,cache_missing,baseline_success,candidate_success,delta_success,baseline_oracle_success,candidate_oracle_success,delta_oracle_success,baseline_spl,candidate_spl,delta_spl,baseline_ndtw,candidate_ndtw,delta_ndtw,baseline_sdtw,candidate_sdtw,delta_sdtw,baseline_distance_to_goal,candidate_distance_to_goal,delta_distance_to_goal,baseline_steps_taken,candidate_steps_taken,delta_steps_taken,baseline_path_length,candidate_path_length,delta_path_length,baseline_collisions,candidate_collisions,delta_collisions,baseline_stop_error,candidate_stop_error,delta_stop_error
48,mp3d/X7HyMhZNoso/X7HyMhZNoso.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8879965069831174,0.8879965069831174,0.0,0.8879965069831174,0.8879965069831174,0.0,2.377946615219116,2.377946615219116,0.0,61.0,61.0,0.0,9.177140235900879,9.177140235900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,mp3d/QUCTc6BB5sX/QUCTc6BB5sX.glb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127794461602736,0.4992254121311727,-0.013554034029100881,0.0,0.0,0.0,8.483038902282715,7.515110969543457,-0.9679279327392578,132.0,130.0,-2.0,11.743799209594727,11.844583511352539,0.1007843017578125,0.58,0.58,0.0,0.0,0.0,0.0
50,mp3d/QUCTc6BB5sX/QUCTc6BB5sX.glb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221011775426676,0.2352171553717118,0.13300703761744503,0.0,0.0,0.0,12.841303825378418,13.116637229919434,0.2753334045410156,226.0,46.0,-180.0,32.3231315612793,7.003425598144531,-25.319705963134766,0.09090909090909091,0.0,-0.09090909090909091,0.0,0.0,0.0
51,mp3d/QUCTc6BB5sX/QUCTc6BB5sX.glb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265800091818757,0.5501668424999268,0.22358683331805107,0.0,0.0,0.0,13.988570213317871,7.515966415405273,-6.472603797912598,135.0,87.0,-48.0,14.56328010559082,7.344579696655273,-7.218700408935547,0.6721311475409836,1.21875,0.5466188524590164,0.0,0.0,0.0
52,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8676237790479531,0.8676237790479531,0.0,0.8676237790479531,0.8676237790479531,0.0,2.641010046005249,2.641010046005249,0.0,73.0,73.0,0.0,12.505812644958496,12.505812644958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8944290790187317,0.8944290790187317,0.0,0.8944290790187317,0.8944290790187317,0.0,1.9000046253204346,1.9000046253204346,0.0,77.0,77.0,0.0,13.255812644958496,13.255812644958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9076459955935475,0.9076459955935475,0.8213041025903833,0.8865975723833193,0.06529346979293593,0.0,0.8865975723833193,0.8865975723833193,3.7915165424346924,2.232879638671875,-1.5586369037628174,115.0,100.0,-15.0,17.660537719726562,15.905203819274902,-1.7553339004516602,0.0273972602739726,0.030303030303030304,0.0029057700290577027,1.0,0.0,-1.0
55,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7076517859805885,0.7076517859805885,0.0,0.0,0.0,0.0,6.606271743774414,6.606271743774414,0.0,70.0,70.0,0.0,12.49393367767334,12.49393367767334,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0
56,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.8730892950356136,1.0,0.1269107049643864,0.8318870253783157,0.8901271369810896,0.05824011160277387,0.8318870253783157,0.8901271369810896,0.05824011160277387,2.377243995666504,2.1570472717285156,-0.22019672393798828,93.0,67.0,-26.0,14.8661527633667,12.116153717041016,-2.7499990463256836,0.06451612903225806,0.0784313725490196,0.013915243516761544,0.0,0.0,0.0
57,mp3d/zsNo4HB9uLZ/zsNo4HB9uLZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.614670598158459,0.614670598158459,0.0,0.637176554999007,0.637176554999007,0.0,0.637176554999007,0.637176554999007,0.0,2.3139383792877197,2.3139383792877197,0.0,159.0,159.0,0.0,21.116153717041016,21.116153717041016,0.0,0.04597701149425287,0.04597701149425287,0.0,0.0,0.0,0.0
58,mp3d/TbHJrupSAjP/TbHJrupSAjP.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.570844376017347,0.648549099915189,0.077704723897842,0.7546721371473591,0.8085765402550334,0.053904403107674304,0.7546721371473591,0.8085765402550334,0.053904403107674304,2.4267053604125977,0.6959197521209717,-1.730785608291626,105.0,87.0,-18.0,14.60606575012207,12.856066703796387,-1.7499990463256836,0.03508771929824561,0.04,0.004912280701754389,0.0,0.0,0.0
59,mp3d/TbHJrupSAjP/TbHJrupSAjP.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9075718651908827,0.9075718651908827,0.0,0.9075718651908827,0.9075718651908827,0.0,1.3130483627319336,1.3130483627319336,0.0,38.0,38.0,0.0,7.356067657470703,7.356067657470703,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0
60,mp3d/TbHJrupSAjP/TbHJrupSAjP.glb,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7341568824968924,0.7643387310925461,0.03018184859565376,0.0,0.0,0.0,4.375509738922119,4.267223358154297,-0.10828638076782227,86.0,53.0,-33.0,10.611490249633789,7.606067657470703,-3.005422592163086,0.04878048780487805,0.06896551724137931,0.02018502943650126,1.0,1.0,0.0
61,mp3d/2azQ1b91cZZ/2azQ1b91cZZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.8663653066727844,0.3259464172011293,-0.5404188894716551,0.89390349173914,0.1650068522051186,-0.7288966395340214,0.89390349173914,0.1650068522051186,-0.7288966395340214,0.8316430449485779,1.024195671081543,0.1925526261329651,63.0,195.0,132.0,9.477882385253906,25.192203521728516,15.71432113647461,0.1282051282051282,0.06862745098039216,-0.05957767722473603,0.0,0.0,0.0
62,mp3d/2azQ1b91cZZ/2azQ1b91cZZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.8898368914692583,0.8898368914692583,0.0,0.9142297166977015,0.9142297166977015,0.0,0.9142297166977015,0.9142297166977015,0.0,0.8110896348953247,0.8110896348953247,0.0,61.0,61.0,0.0,9.227880477905273,9.227880477905273,0.0,0.13157894736842105,0.13157894736842105,0.0,0.0,0.0,0.0
63,mp3d/2azQ1b91cZZ/2azQ1b91cZZ.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8959233479134131,0.8959233479134131,0.0,0.8959233479134131,0.8959233479134131,0.0,1.2264902591705322,1.2264902591705322,0.0,54.0,54.0,0.0,7.942702770233154,7.942702770233154,0.0,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0,0.0
64,mp3d/oLBMNvg9in8/oLBMNvg9in8.glb,0,1.0,1.0,0.0,1.0,1.0,0.0,0.7252714718869674,0.7252714718869674,0.0,0.9066452980846924,0.9066452980846924,0.0,0.9066452980846924,0.9066452980846924,0.0,0.17140619456768036,0.17140619456768036,0.0,63.0,63.0,0.0,8.122352600097656,8.122352600097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
